text,label
"['tidak', 'terbayang', 'sih', 'nanti', 'pas', 'di', 'pildun', 'ole', 'ngejebol', 'gawang', 'portugal', 'rizky', 'ridho', 'ngetekel', 'mbappe', 'verdonk', 'adu', 'sprint', 'sama', 'trent', 'alexander', 'arnold', 'aaahhh', 'sudah', 'tidak', 'sabar', 'wkwkwk']",Positif
"['beckham', 'putra', 'performannya', 'sangat', 'baik', 'sebagai', 'debutan', 'dia', 'sangat', 'percaya', 'diri', 'mampu', 'menyatu', 'dengan', 'tim', 'beberapa', 'kali', 'menyulitkan', 'lawan', 'andai', 'assistsnya', 'ke', 'kevin', 'diks', 'berbuah', 'gol', 'akan', 'jadi', 'debut', 'yang', 'fantastis']",Positif
"['pergerakan', 'kambuaya', 'kayak', 'belingham', 'coi', 'mobile', 'banget', 'dimana', 'mana', 'posisi', 'dia']",Positif
"['ricky', 'kambuaya', 'pergerakannya', 'sungguh', 'membuat', 'kocar', 'kacir', 'pemain', 'cina', 'sangat', 'powerfull', 'dan', 'sulit', 'dihentikan', 'bravo']",Positif
"['the', 'one', 'and', 'only', 'kakak', 'ricky', 'kambuaya', 'mainnya', 'sangat', 'taktis', 'pergerakan', 'tanpa', 'bolanya', 'juga', 'membahayakan', 'lawan', 'dimanapun', 'ditempatkan', 'selalu', 'amanah', 'dan', 'semalam', 'pergerakannya', 'membuahkan', 'pinalti']",Positif
"['peringkat', 'indonesia', 'naik', 'drastis', 'akibat', 'kemenangan', 'kali', 'berturut', 'turut', 'mantap']",Positif
"['alhamdulillah', 'kita', 'masih', 'round', 'kapan', 'lagi', 'coba']",Positif
"['gapapa', 'selagi', 'menang']",Positif
"['bahagianya', 'double', 'combo', 'banget', 'ini', 'timnas', 'indonesia', 'menang', 'dan', 'hari', 'ini', 'merayakan', 'idul', 'adha', 'juga', 'bersama', 'keluarga', 'long', 'weekend', 'lagi', 'lalu', 'bisa', 'menyaksikan', 'momen', 'shanna', 'shannon', 'membawakan', 'tanah', 'airku', 'langsung', 'dari', 'stadion', 'gbk']",Positif
"['pintar', 'yeu', 'coach', 'patrick', 'ngasupken', 'sih', 'etamm', 'nu', 'gincer', 'pertengahan', 'babak', 'kadua', 'dimana', 'kondisi', 'fisik', 'lawan', 'ges', 'capek']",Positif
"['ricky', 'kambuaya', 'semangat', 'membara']",Positif
"['baleni', 'mas', 'ketumu', 'penceng']",Positif
"['suka', 'tidak', 'suka', 'cara', 'main', 'yang', 'sekarang', 'lebih', 'bervariasi', 'dan', 'lebih', 'berani', 'akurasi', 'passing', 'juga', 'tinggi', 'pemainnya', 'lebih', 'beragam', 'dibandingkan', 'pelatih', 'yang', 'sebelumnya', 'itu', 'fakta', 'yang', 'ada', 'saat', 'ini', 'yang', 'kemarin', 'hujat', 'tim', 'kepelatihan', 'berani', 'meminta', 'maaf', 'tidak']",Positif
"['yang', 'semalem', 'menonton', 'dan', 'terkagum', 'lihat', 'skill', 'ricky', 'kambuaya', 'amp', 'yakob', 'sayuri', 'nih', 'lihat', 'pulau', 'mereka', 'mau', 'diancurin', 'pemerintah', 'lo', 'dari', 'food', 'estate', 'sampai', 'tambang', 'nikel', 'emas', 'sementara', 'sodara', 'mereka', 'dituduh', 'opm', 'dan', 'dibunuhin', 'tni']",Positif
"['sudah', 'tidak', 'membaca', 'hujatan', 'dan', 'pengusiran', 'ke', 'atau', 'naiknya', 'tagar', 'dari', 'sejak', 'lawan', 'australia', 'permainan', 'timnas', 'itu', 'berubah', 'dari', 'segi', 'akurasi', 'passingnya', 'yang', 'di', 'lebih', 'agresif', 'baru', 'kemarin', 'yang', 'belum', 'pernah', 'masuk', 'pildun', 'bisa', 'menekan']",Positif
"['menonton bareng', 'keliling', 'sambil', 'takbiran', 'definisi', 'balance', 'dunia', 'akhirat', 'sumber', 'akmal']",Positif
"['one', 'and', 'only', 'kakak', 'kambuaya']",Positif
"['beckham', 'putra', 'pemain', 'muda', 'yang', 'baru', 'masuk', 'skuad', 'timnas', 'senior', 'tapi', 'langsung', 'bisa', 'nunjukin', 'kemampuannya', 'replica', 'jersey', 'away']",Positif
"['menjaga', 'asa', 'menuju', 'piala', 'dunia', 'hal', 'yang', 'tidak', 'pernah', 'terpikirkan', 'sebelumnya', 'selamat', 'timnas', 'selamat', 'untuk', 'seluruh', 'pegiat', 'sepakbola', 'yang', 'tidak', 'lelahnya', 'membangun', 'sepakbola', 'dari', 'akar', 'rumput', 'sok', 'proud']",Positif
"['matahari', 'hari', 'ini', 'tidak usah', 'terbit', 'biarkan', 'king', 'indonesia', 'yang', 'menyinari', 'dunia']",Positif
"['selamat', 'lolos', 'ke', 'babak', 'kualifikasi', 'semoga', 'lanjut', 'sukses', 'amp', 'kita', 'bisa', 'lolos', 'ke', 'piala', 'dunia']",Positif
"['naik', 'kelas', 'patut', 'kita', 'banggakan', 'dan', 'rayakan', 'sambil', 'tetap', 'fokus', 'mengembangkan', 'hal', 'penting', 'seperti', 'liga', 'dan', 'kompetisi', 'di', 'bawah', 'umur', 'timnas', 'menang', 'kerjasekolah', 'pun', 'full', 'senyum']",Positif
"['gol', 'pertama', 'dan', 'satusatunya', 'di', 'pertandingan', 'ini', 'dihasilkan', 'berkat', 'usaha', 'ricky', 'kambuaya', 'yang', 'mencoba', 'menyisir', 'di', 'kotak', 'penalty', 'china', 'kakinya', 'digaet', 'pemain', 'china', 'dan', 'berbuah', 'penalty', 'untuk', 'ricky', 'dan', 'ole', 'pencetak', 'gola', 'sedang', 'onfire', 'di', 'laga', 'ini']",Positif
"['positive', 'vibes', 'banget', 'sih', 'etam', 'semoga', 'tetap', 'fokus', 'dan', 'tetap', 'kerja', 'keras', 'ya', 'tam']",Positif
"['seluruh', 'indonesia', 'di', 'prank', 'oleh', 'abang', 'jay', 'kira', 'mau', 'tendang', 'penalti', 'ternyata', 'tetiba', 'sih', 'ole', 'keren', 'candaannya']",Positif
"['ini', 'lah', 'yang', 'dibutuhkan', 'indonesia', 'kapten', 'yang', 'cerdik']",Positif
"['sehat', 'terus', 'bro', 'perjuangan', 'masih', 'panjang']",Positif
"['tengs', 'ya', 'garudakauu', 'hari', 'ini', 'daging', 'kambing', 'ku', 'rasa', 'wagyu', 'a']",Positif
"['coba', 'dari', 'tahun', 'lalu', 'kita', 'punya', 'dia', 'but', 'next', 'kita', 'punya', 'ivar', 'mudahan', 'ivar', 'mau', 'belajar', 'dari', 'beliau', 'buat', 'jadi', 'next', 'jangkar']",Positif
"['mulyadi', 'keren', 'banget', 'penyelamatan', 'gawang', 'ya']",Positif
"['sejarah', 'baru', 'tercipta', 'lolos', 'ke', 'putaran', 'keempat', 'kualifikasi', 'tidak', 'cuma', 'mimpi', 'ini', 'bukti', 'garuda', 'terbang', 'lebih', 'tinggi']",Positif
"['asa', 'lolos', 'piala', 'dunia', 'kanada', 'tetap', 'terjaga', 'kemenangan', 'atas', 'cina', 'memastikan', 'timnas', 'indonesia', 'lolos', 'kualifikasi', 'ronde', 'di', 'qatar', 'amp', 'arab', 'saudi', 'kita', 'nikmati', 'euforia', 'ini', 'naik', 'peringkat', 'fifa', 'sebelum', 'ke', 'jepang', 'serta', 'hadapi', 'tim', 'jazirah', 'arab']",Positif
"['masih', 'terkesima', 'sama', 'penampilan', 'kambuaya']",Positif
"['semalem', 'pas', 'eksekusi', 'pinalty', 'olenya', 'tenang', 'banget', 'dibalik', 'tenangnya', 'ole', 'dia', 'tidak tau', 'hati', 'gua', 'yang', 'gejedug', 'gejeder']",Positif
"['striker', 'yang', 'kita', 'butuhkan', 'selama', 'ini', 'ole', 'romeny', 'sang', 'pecetak', 'gol']",Positif
"['amin', 'yuk', 'bisa', 'yuk']",Positif
"['tapi', 'emil', 'audero', 'juga', 'patut', 'well', 'deserved', 'menurut', 'gue']",Positif
"['harusnya', 'bisa', 'menang', 'dengan', 'skor', 'yang', 'lebih', 'meyakinkan', 'sih', 'tapi', 'yaudah', 'gapapa', 'yang', 'terpenting', 'poin', 'di', 'laga', 'kandang', 'terakhir']",Positif
"['oke', 'abang', 'emil', 'gue', 'salut', 'respect', 'sama', 'ente', 'but', 'kagak', 'sama', 'bokap', 'ente', 'siap', 'digeruduk']",Positif
"['selamat', 'menikmati', 'point', 'dan', 'menikmati', 'daging', 'qurban']",Positif
"['merayakan', 'kemenangan']",Positif
"['mantap', 'kita', 'lolos', 'rounde', 'ke']",Positif
"['peran', 'penting', 'dalam', 'ya', 'dipegang', 'dia', 'tidak', 'ke', 'highlight', 'karena', 'tidak', 'lama', 'pegang', 'bola', 'tidak', 'banyak', 'atraksi', 'tapi', 'sejak', 'dia', 'datang', 'lini', 'tengah', 'jadi', 'pertahanan', 'awal', 'saat', 'lawan', 'menyerang', 'juga', 'jadi', 'awal', 'build', 'up', 'saat', 'menyerang', 'joey', 'pelupessy', 'real', 'mvp']",Positif
"['selamat', 'idul', 'adha', 'temanteman', 'online', 'selamat', 'juga', 'merayakan', 'kemenangan', 'semalam']",Positif
"['mau', 'lewat', 'mana', 'mau', 'siapa', 'lawan', 'ya', 'mau', 'bagaimana', 'tugas', 'kalian', 'hanya', 'lah', 'bermain', 'amp', 'menang', 'sisanya', 'biar', 'kami', 'yang', 'urus', 'ya', 'sisanya', 'kami', 'yang', 'urus', 'be', 'kind', 'be', 'humble', 'keep', 'pushing', 'lads', 'vamos', 'siempre']",Positif
"['tidak', 'berandaiandai', 'selamat']",Positif
"['ole', 'striker', 'yang', 'sangat', 'haus', 'gol']",Positif
"['kelas', 'bro', 'berani', 'maju', 'buat', 'memetik', 'bola', 'di', 'udara']",Positif
"['alhmudulilah', 'lolos', 'lakah', 'lagi', 'ke', 'piala', 'dunia']",Positif
"['sejarah', 'indonesia', 'pertama', 'kali', 'menginjak', 'ke', 'round']",Positif
"['setelah', 'menonton', 'timnas', 'menang', 'besok', 'idul', 'adha', 'full', 'senyum']",Positif
"['tidak', 'masalahin', 'biasa', 'saja', 'atau', 'dean', 'james', 'tapi', 'bawa', 'profesi', 'begini', 'cuma', 'orang', 'yang', 'lebih', 'rendah', 'dari', 'sampah', 'tidak', 'pernah', 'dididik', 'dengan', 'baik', 'oleh', 'orangtuanya']",Positif
"['match', 'goal', 'dengan', 'permainan', 'secakep', 'itu', 'keren', 'banget', 'kamu', 'ole']",Positif
"['gue', 'tidak', 'pernah', 'mengikuti', 'dia', 'sebelumnya', 'jadi', 'tidak', 'paham', 'kenapa', 'orangorang', 'pada', 'underestimate', 'tapi', 'dia', 'cukup', 'bagus', 'kok', 'di', 'debutnya', 'ini', 'cuma', 'yang', 'menarik', 'perhatian', 'gue', 'banget', 'adalah', 'dia', 'jadi', 'kelihatan', 'banget', 'kalau', 'dibanding', 'dengan', 'pemain', 'kita', 'lainnya', 'jadi', 'kelihatan', 'kayak', 'rapuh']",Positif
"['selamat', 'terima kasih', 'om', 'ole', 'juni', 'nanti', 'kita', 'pasti', 'menang']",Positif
"['ayo', 'timnas', 'indonesia', 'bisa', 'kalahkan', 'cina', 'buka', 'peluang', 'lolos', 'piala', 'dunia', 'sekaligus', 'hapus', 'kutukan', 'tahun', 'tidak', 'pernah', 'atas', 'cina']",Positif
"['tinggal', 'mencari', 'pelapis', 'nih', 'buat', 'ole', 'dia', 'sudah', 'sangat', 'bagus']",Positif
"['pakai', 'membuktikan', 'kalau', 'dia', 'punya', 'kualitas']",Positif
"['menikmati', 'sudah', 'laga', 'lawan', 'jepang']",Positif
"['muka', 'coach', 'pakai', 'sekarang', 'sudah', 'lebih', 'glowing', 'daripada', 'pas', 'baru', 'dikontrak', 'ya', 'terus', 'juga', 'yang', 'gue', 'perhatikan', 'adalah', 'akhirnya', 'dia', 'menurunkan', 'egonya', 'dan', 'melepas', 'formal', 'attirenya', 'dan', 'ganti', 'ke', 'kaos', 'berkerah', 'ini', 'lagian', 'kata', 'gue', 'mah', 'pakai', 'jersey', 'saja', 'sih', 'kalau', 'di', 'lapangan']",Positif
"['indonesia', 'tidur', 'nyenyak', 'dan', 'bahagia', 'hahaha', 'terimakasih', 'timnas', 'indonesia']",Positif
"['kakak', 'ricky', 'emas', 'dari', 'timur']",Positif
"['setenang', 'itu', 'anjir', 'oleee']",Positif
"['abang', 'etam', 'memperbaiki', 'clearence', 'defendingnya', 'ya']",Positif
"['sang', 'gladiator', 'verdonk']",Positif
"['muslimin', 'dan', 'muslimah', 'yang', 'berbahagia', 'benar', 'benar', 'tidak', 'berenti', 'senyum', 'wakakakak', 'thx', 'ya', 'guys']",Positif
"['alhamdulillah', 'vamooos']",Positif
"['ini', 'juga', 'kasih', 'kesempatan', 'emil', 'line', 'up', 'lagi', 'vs', 'jepang', 'mungkin', 'tadi', 'baru', 'pertama', 'debut', 'agak', 'gregetan']",Positif
"['lawan', 'jepang', 'mees', 'kudu', 'main', 'sih', 'biar', 'dapat', 'chemistry', 'juga', 'sama', 'bek', 'lainya']",Positif
"['itu', 'wajib', 'mengapresiasi', 'penunjuk', 'petrik', 'tapi', 'yang', 'lebih', 'penting', 'kita', 'harus', 'sangat', 'mengapresiasi', 'langkah', 'untuk', 'memecat', 'sintaeyong', 'bravo']",Positif
"['haye', 'palupesy', 'kambuaya', 'cosplay', 'jadi', 'pirlo', 'rui', 'costa', 'kakak', 'suog', 'keren', 'trio', 'midfielder', 'ini']",Positif
"['save', 'bagus', 'di', 'awal', 'babak', 'mainnya', 'lebih', 'tenang', 'di', 'babak', 'ke', 'dibanding', 'babak', 'bikin', 'degan']",Positif
"['mengamankan', 'peluang', 'lolos']",Positif
"['selamat', 'untuk', 'garuda', 'yang', 'telah', 'memperoleh', 'point', 'malam', 'ini']",Positif
"['congratulation', 'indonesia', 'ku']",Positif
"['mantap', 'lanjutkan', 'indonesiaku']",Positif
"['bheckam', 'sangat', 'layak']",Positif
"['kasih', 'paham', 'abang', 'ole']",Positif
"['mantap', 'timnas']",Positif
['kelass'],Positif
"['alhamdulillah', 'lolos', 'ke', 'round', 'takbir', 'allahuakbarrr', 'terima', 'kasih', 'timnas']",Positif
"['menang', 'ya', 'allahu', 'akbar', 'alhamdulillah', 'congratulations', 'garuda', 'team', 'proud', 'of', 'you']",Positif
"['terimakasih', 'bismillah', 'kita', 'bisa', 'melaju', 'ke', 'piala', 'dunia']",Positif
"['perjuangan', 'masih', 'berlanjut', 'semangat', 'tim', 'garuda']",Positif
"['abang', 'abangan', 'timnas', 'ngeri', 'ui', 'permainannya']",Positif
"['round', 'kami', 'datang', 'yuhu']",Positif
"['alhamdulillah', 'semoga', 'di', 'round', 'bisa', 'lolos']",Positif
"['pemain', 'yang', 'tersorot', 'dan', 'kontruksinya', 'baik', 'banget', 'olle', 'egy', 'kambuaya', 'verdonk', 'haye', 'babak', 'beckham', 'amp', 'diks']",Positif
"['gila', 'gila', 'menyala', 'indonesia']",Positif
"['memang', 'emil', 'debutnya', 'cantik', 'banget', 'selamat', 'ya', 'deserve', 'bantal', 'empuk', 'setiap', 'hari', 'bobo', 'tapi', 'kayanya', 'kalau', 'bantal', 'empuk', 'saja', 'dia', 'juga', 'tiap', 'hari', 'pasti', 'sudah', 'merasai', 'pokoknya', 'lope', 'lope', 'dakhhh']",Positif
"['alhamdulillah', 'walaupun', 'mainnya', 'biasa', 'saja', 'tapi', 'sungguh', 'bikin', 'bangga', 'karena', 'komposisi', 'pemain', 'dari', 'liga', 'lokal', 'lebih', 'banyak', 'dan', 'solid', 'terimakasih', 'seluruh', 'pemain', 'terimakasih', 'coach', 'patrick']",Positif
"['hadirin', 'sidang', 'jumat', 'dan', 'iedul', 'adha', 'yang', 'berbahagia', 'round', 'world', 'cup', 'thank']",Positif
"['saran', 'saja', 'untuk', 'pakai', 'fisik', 'pemain', 'harus', 'di', 'up', 'lagi', 'biar', 'tidak', 'kalah', 'body', 'sama', 'pemain', 'lawan']",Positif
"['catatan', 'untuk', 'coach', 'patrick', 'kluivert', 'patrickkluivert', 'anda', 'patut', 'mendapatkan', 'apresiasi', 'tersendiri', 'berani', 'kolaborasikan', 'lebih', 'antara', 'lokal', 'dan', 'diaspora', 'juga', 'berani', 'cadangkan', 'mees', 'hilgers', 'dan', 'kevin', 'diks', 'coach', 'patrick', 'tahu', 'kebutuhan', 'tim', 'selamat']",Positif
"['sangat', 'menyala', 'garudaku']",Positif
"['selamat', 'untuk', 'garuda', 'semoga', 'konsisten', 'dan', 'melaju', 'ke', 'piala', 'dunia']",Positif
"['alhamdulillah', 'good', 'job']",Positif
"['semoga', 'tahun', 'depan', 'timnas', 'kami', 'indonesia', 'ada', 'di', 'kompetisi', 'world', 'cup']",Positif
"['setujuu', 'sih', 'bnayak', 'banget', 'peluang', 'dia', 'pliss']",Positif
"['kita', 'tidak', 'butuh', 'ujung', 'tombak', 'murni', 'atau', 'striker', 'handal', 'kita', 'butuh', 'kesatuan', 'dan', 'persatuan', 'tim', 'dimana', 'ada', 'kesempatan', 'terjadinya', 'gol', 'maka', 'siapapun', 'bisa', 'mencetaknya', 'layaknya', 'permainan', 'total', 'football', 'belanda']",Positif
"['keren', 'brooo', 'asli']",Positif
"['jujur', 'saja', 'gue', 'sempat', 'underestimate', 'sama', 'nih', 'orang', 'and', 'i', 'was', 'wrong', 'mental', 'kamu', 'keren', 'good', 'job', 'bro']",Positif
"['terima kasih', 'kuch', 'el', 'bintang', 'laut']",Positif
"['permainan', 'begini', 'yang', 'sangat', 'diharapkan']",Positif
"['sepakbola', 'seperti', 'ini', 'yang', 'kita', 'harapkan', 'tidak', 'hanya', 'modal', 'petarung', 'dilapangan', 'melainkan', 'berani', 'mengkreasikan', 'bola', 'layaknya', 'pemenang', 'disetiap', 'pertandingan', 'win', 'for', 'us']",Positif
"['semoga', 'terus', 'berkembang', 'hanya', 'yang', 'bisa', 'mempersatukan', 'bola']",Positif
"['mantablah', 'selamat']",Positif
"['sebelumnya', 'gua', 'meragukan', 'ini', 'orang', 'tapi', 'setelah', 'menit', 'tadi', 'dia', 'layak', 'masuk', 'ke', 'skuad', 'timnas', 'sekarang', 'out', 'game', 'dia', 'juga', 'bagus', 'gampang', 'berbaur']",Positif
"['indonesia', 'sudah', 'dipastikan', 'untuk', 'lanjut', 'ke', 'round', 'terima', 'kasih', 'garuda']",Positif
"['alhamdulillah', 'timnas', 'kita', 'melaju', 'ke', 'round']",Positif
"['sedang', 'latihan', 'merayakan', 'juara', 'pildun', 'dun', 'dun', 'dun']",Positif
"['sah', 'assalamualaikum', 'round']",Positif
"['waduh', 'sebenarnya', 'banyak', 'banget', 'peluang', 'tapi', 'gapapa', 'tetap', 'point', 'malam', 'ini']",Positif
"['menyenangkan', 'banget', 'lihatnya']",Positif
"['tidak', 'sia', 'sia', 'emil', 'gabung', 'ke', 'timnas', 'indonesia']",Positif
"['selamat', 'atas', 'kemenangan', 'vs', 'china', 'tetap', 'semangat', 'menuju', 'kemenangan', 'atas', 'china', 'ini', 'kita', 'harapkan', 'dapat', 'sebagai', 'modal', 'kepercayaan', 'diri', 'untuk', 'melawan', 'jepang', 'juni', 'bravo']",Positif
"['bagus', 'banget', 'finishing', 'dari', 'seorang', 'ole', 'romeny']",Positif
"['alhamdullilah', 'terimakasih', 'ya', 'allah']",Positif
"['memang', 'ole', 'gacor', 'sekali', 'malam', 'ini', 'timnas', 'garuda', 'amankan', 'tiga', 'poin', 'dan', 'lolos', 'round', 'ke']",Positif
"['setelah', 'thom', 'haye', 'potong', 'rambut', 'dia', 'seperti', 'prime', 'ya', 'dulu']",Positif
"['selamat', 'datang', 'di', 'round', 'king']",Positif
"['keren', 'kang', 'emil', 'btw', 'alisnya', 'bagus', 'pisan']",Positif
"['pemain', 'yang', 'tidak', 'pernah', 'masuk', 'timnas', 'dan', 'sudah', 'lama', 'tidak', 'masuk', 'timnas', 'akhirnya', 'dipanggil', 'dan', 'lumayan', 'perform', 'macam', 'egy', 'kambuaya', 'bekam', 'sayuri', 'lilipaly', 'sananta', 'keren', 'kluivert', 'match', 'win', 'round', 'semoga', 'lawan', 'uaeampoman']",Positif
"['orang', 'ini', 'yang', 'diharapkan', 'dari', 'dulu', 'dari', 'dia', 'muda', 'akhirnya', 'debut', 'juga']",Positif
"['menyala', 'ole', 'romeny', 'goal']",Positif
"['lanjutkan', 'perjuangan', 'kalian', 'tetap', 'semangat']",Positif
"['alhamdulillah', 'lolos', 'ke', 'ronde']",Positif
"['aaa', 'sampai', 'habis', 'suara', 'gue', 'tadi', 'menonton', 'langsung', 'di', 'gbk']",Positif
"['malam', 'ini', 'seru', 'sekali', 'terima kasih', 'terima kasih']",Positif
"['anjay', 'keren']",Positif
"['mau', 'diomongin', 'dicuekin', 'pun', 'bakal', 'budeg', 'tidak tau', 'soalnya', 'fokus', 'ke', 'assalamualaikum']",Positif
"['cukup', 'drachin', 'yang', 'meracuni', 'indonesia', 'soal', 'bola', 'timnas', 'lebih', 'unggul']",Positif
"['oleeoleoleoleole', 'gol', 'gpppenting', 'menang', 'padahal', 'harusnya', 'lebih']",Positif
"['selamat', 'atas', 'debut', 'mu', 'abang', 'emil', 'sumringah', 'sekali', 'after', 'match']",Positif
"['tenang', 'banget', 'besok']",Positif
"['alhamdulilah', 'semangat', 'terus']",Positif
"['akhirnya', 'coach', 'patrick', 'memenuhi', 'janjinya', 'untuk', 'kasih', 'poin', 'di', 'laga', 'kandang', 'terakhir', 'ronde', 'ke', 'kualifikasi', 'piala', 'dunia', 'kali', 'ini']",Positif
"['nyelamatin', 'indonesia', 'dan', 'nama', 'bapa', 'mulyadi']",Positif
"['prof', 'toha', 'rambut', 'klimis', 'kayak', 'bukan', 'orang', 'bule', 'anjir']",Positif
"['kita', 'diakui', 'pernah', 'masuk', 'pildun', 'monanges']",Positif
"['tadi', 'pas', 'menonton bareng', 'merinding', 'banget', 'pada', 'neriakin', 'kamu', 'tam', 'bangga']",Positif
"['terima', 'kasih', 'coach', 'patrick', 'mari', 'tuntaskan', 'away', 'ke', 'jepang', 'raih', 'poin', 'terakhir']",Positif
"['penyelamatan', 'berkelas', 'dunia', 'dari', 'kang', 'emil']",Positif
"['keren', 'banget', 'ole']",Positif
"['terima', 'kasih', 'ole']",Positif
"['terima kasih', 'banyak', 'ya', 'ole', 'sudah', 'kasih', 'kebahagiaan', 'buat', 'masyarakat', 'di', 'negara', 'bobrok', 'ini']",Positif
"['alhamdulillah', 'menang', 'cokkk', 'bangga', 'banget', 'sama', 'timnas', 'yang', 'sekarang']",Positif
"['ada', 'momen', 'pas', 'cina', 'shoot', 'dari', 'luar', 'kotak', 'pinalti', 'dan', 'emil', 'audero', 'bisa', 'nepis', 'itu', 'keren', 'banget', 'sih', 'kalau', 'sekelas', 'kiper', 'indonesia', 'pasti', 'sudah', 'gol']",Positif
"['gila', 'gila', 'bangga', 'banget']",Positif
"['makasihhh', 'emill']",Positif
"['idul', 'adha', 'full', 'senyum', 'makan', 'rendang', 'sama', 'menikmati', 'kemenangan', 'timnas', 'indonesia']",Positif
"['indonesia', 'menang', 'mantap']",Positif
"['sang', 'profesor', 'thom', 'haye', 'yang', 'sangat', 'apik', 'di', 'lini', 'tengah']",Positif
"['kelas', 'abang', 'emil']",Positif
"['berasa', 'lihat', 'ole', 'dikukusan', 'dimsum', 'btw', 'proud', 'of', 'you', 'garuda']",Positif
"['terima kasih', 'garuda', 'lebaran', 'full', 'senyum']",Positif
"['selamat', 'indonesia', 'selamat', 'garuda']",Positif
"['sampai', 'babak', 'pertama', 'selesai', 'kedudukan', 'masih', 'tetap', 'yang', 'artinya', 'masuk', 'keputusan', 'ke']",Positif
"['enaknya', 'punya', 'pemain', 'jago', 'jago', 'semua', 'paes', 'absen', 'ada', 'emil']",Positif
"['gas', 'terus', 'memang', 'etamm']",Positif
"['congrats', 'jamaah', 'full', 'senyum', 'inimah']",Positif
"['kelas', 'dan', 'selamat']",Positif
"['terima', 'kasih', 'sudah', 'menjaga', 'gawang', 'indonesia', 'meski', 'awalnya', 'bikin', 'mules', 'saja', 'lo', 'mil']",Positif
"['allhamdulilah', 'point', 'for', 'indonesia']",Positif
"['mantap', 'point', 'lagi']",Positif
"['memang', 'sudah', 'beda', 'kualitas', 'sama', 'china', 'yang', 'cuman', 'ngandalin', 'serangan', 'balik']",Positif
"['daging', 'gue', 'rasa', 'surga', 'banget', 'yaallah', 'besok']",Positif
"['benteng', 'pertahanan', 'indonesia', 'sangat', 'solid']",Positif
"['match', 'selanjutnya', 'harus', 'lebih', 'baik', 'tetap', 'semangat']",Positif
"['alhamdulillah', 'menang', 'deg', 'deg', 'an', 'selama', 'menonton', 'pertandingan']",Positif
"['rasa', 'daging', 'otw', 'gurihh']",Positif
"['pemain', 'liga', 'meledak', 'ridho', 'etam', 'sayuri', 'ricky', 'egi', 'lilipaly', 'sayang', 'menitnya', 'lebih', 'sedikit']",Positif
"['china', 'bawa', 'tembok', 'kita', 'bawa', 'gatot', 'kaca', 'bagaimana', 'tidak', 'roboh', 'coba']",Positif
"['mamang', 'etam', 'sejenak', 'mengobok', 'obok', 'cina']",Positif
"['keren', 'kamu', 'mulyadi']",Positif
"['gacor', 'main', 'pula', 'gol', 'ya']",Positif
"['terima', 'kasih', 'bheckam', 'kamu', 'telah', 'menunjukkan', 'peforma', 'terbaik', 'malam', 'ini']",Positif
"['etam', 'tidak', 'takut', 'sama', 'pesaing', 'diaspora', 'kelas']",Positif
"['waktunya', 'recall', 'recall', 'keren', 'king', 'indoo']",Positif
"['yeaaahhh', 'ini', 'kandang', 'garuda']",Positif
"['terimakasih', 'telah', 'berjuang', 'untuk', 'negara', 'kita', 'ter', 'salam', 'hormat', 'kami', 'untuk', 'kalian', 'yang', 'berjuang', 'di', 'lapangan', 'membawa', 'harum', 'nama', 'pahlawan', 'sejati']",Positif
